MasterSite,SiteName,FriendlySiteName,Genus,Species,SPEC,SurveyDate,Primary,Secondary,SecNumConsec,Captures,Model,Reason
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,9/12/19,6,1,23,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,3/21/20,1,1,24,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,4/16/20,2,1,25,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/18/20,3,1,26,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/20/20,3,2,27,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/22/20,3,3,28,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/28/20,3,4,29,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/8/20,4,1,30,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/12/20,4,2,31,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/15/20,4,3,32,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/16/20,4,4,33,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/17/20,4,5,34,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/25/20,4,6,35,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/30/20,5,1,36,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/1/20,5,2,37,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/2/20,5,3,38,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/6/20,5,4,39,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/7/20,5,5,40,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/8/20,5,6,41,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/9/20,5,7,42,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/13/20,5,8,43,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/21/20,6,1,44,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/23/20,6,2,45,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/27/20,6,3,46,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/28/20,6,4,47,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/29/20,6,5,48,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,3/22/21,1,1,49,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,3/30/21,1,2,50,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,4/14/21,2,1,51,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/17/21,3,1,52,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/20/21,3,2,53,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/21/21,3,3,54,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/25/21,3,4,55,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/26/21,3,5,56,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/14/21,4,1,57,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/15/21,4,2,58,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/18/21,4,3,59,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/23/21,4,4,60,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/12/21,5,1,61,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/14/21,5,2,62,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/15/21,5,3,63,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,4/24/22,1,1,64,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,4/26/22,1,2,65,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/10/22,2,1,66,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/11/22,2,2,67,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,5/12/22,2,3,68,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/5/22,3,1,69,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,6/8/22,3,2,70,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/5/22,4,1,71,1,1,
ScotiaBarrens,Scotia Barrens SC37,SC37,Notophthalmus,viridescens,NOVI,7/6/22,4,2,72,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/13/18,1,1,1,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/14/18,1,2,2,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/20/18,1,3,3,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/10/18,2,1,4,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/11/18,2,2,5,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/14/18,2,3,6,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/1/18,2,4,7,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/27/18,3,1,8,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/28/18,3,2,9,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/17/18,3,3,10,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/4/19,1,1,11,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/6/19,1,2,12,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/17/19,1,3,13,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/24/19,1,4,14,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/25/19,1,5,15,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/26/19,1,6,16,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/20/19,2,1,17,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/21/19,2,2,18,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/22/19,2,3,19,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/23/19,2,4,20,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/5/19,3,1,21,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/18/19,3,2,22,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/24/19,3,3,23,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/25/19,3,4,24,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/26/19,3,5,25,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/1/19,3,6,26,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/8/19,4,1,27,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/10/19,4,2,28,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/15/19,4,3,29,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/19/19,4,4,30,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/10/20,1,1,31,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/11/20,1,2,32,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/18/20,1,3,33,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/19/20,1,4,34,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/20/20,1,5,35,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/2/20,1,6,36,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/15/20,2,1,37,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/18/20,2,2,38,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/19/20,2,3,39,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/20/20,2,4,40,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/22/20,2,5,41,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/28/20,2,6,42,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/5/20,3,1,43,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/9/20,3,2,44,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/12/20,3,3,45,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/15/20,3,4,46,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/16/20,3,5,47,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/17/20,3,6,48,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/24/20,4,1,49,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/26/20,4,2,50,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/30/20,4,3,51,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/2/20,4,4,52,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/6/20,4,5,53,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/7/20,4,6,54,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/22/21,1,1,55,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/25/21,1,2,56,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/27/21,1,3,57,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,3/30/21,1,4,58,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/13/21,2,1,59,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/17/21,3,1,60,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/19/21,3,2,61,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/20/21,3,3,62,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/25/21,3,4,63,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/15/21,4,1,64,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/16/21,4,2,65,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/18/21,4,3,66,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/24/21,4,4,67,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/13/21,5,1,68,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/14/21,5,2,69,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,7/15/21,5,3,70,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/24/22,1,1,71,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/25/22,1,2,72,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/26/22,1,3,73,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,4/27/22,1,4,74,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/10/22,2,1,75,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/11/22,2,2,76,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,5/13/22,2,3,77,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/5/22,3,1,78,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/8/22,3,2,79,1,1,
ScotiaBarrens,Scotia Barrens SC38,SC38,Notophthalmus,viridescens,NOVI,6/9/22,3,3,80,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/2/18,1,1,1,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/3/18,1,2,2,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/4/18,1,3,3,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/5/18,1,4,4,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/21/19,1,1,5,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/22/19,1,2,6,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/23/19,1,3,7,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/24/19,1,4,8,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/25/19,1,5,9,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/4/20,1,1,10,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/5/20,1,2,11,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/9/20,1,3,12,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/10/20,1,4,13,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/11/20,1,5,14,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/12/20,1,6,15,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,4/13/20,1,7,16,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/14/22,1,1,17,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/19/22,1,2,18,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/20/22,1,3,19,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/21/22,1,4,20,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/22/22,1,5,21,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/23/22,1,6,22,1,1,
SonomaMountain,P-899,P-899,Anaxyrus,boreas,ANBO,3/24/22,1,7,23,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/15/19,1,1,1,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/16/19,1,2,2,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/17/19,1,3,3,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/29/19,2,1,4,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/30/19,2,2,5,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/31/19,2,3,6,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/11/19,3,2,7,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/12/19,3,3,8,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/13/19,3,4,9,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/14/19,3,5,10,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/24/19,4,1,11,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/25/19,4,2,12,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/26/19,4,3,13,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,7/30/19,5,1,14,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,7/31/19,5,2,15,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,8/1/19,5,3,16,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/7/20,1,1,17,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/8/20,1,2,18,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/9/20,1,3,19,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/10/20,1,4,20,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/20/20,2,1,21,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/21/20,2,2,22,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/22/20,2,3,23,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/23/20,2,4,24,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/24/20,2,5,25,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/4/20,3,1,26,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/5/20,3,2,27,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/6/20,3,3,28,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/7/20,3,4,29,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/8/20,3,5,30,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/18/20,4,1,31,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/19/20,4,2,32,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/20/20,4,3,33,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/21/20,4,4,34,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/22/20,4,5,35,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/1/20,5,1,36,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/2/20,5,2,37,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/3/20,5,3,38,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/4/20,5,4,39,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/5/20,5,5,40,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/15/21,1,1,41,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/26/21,2,1,42,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/27/21,2,2,43,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/28/21,2,3,44,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/29/21,2,4,45,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/30/21,2,5,46,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/10/21,3,1,47,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/11/21,3,2,48,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/12/21,3,3,49,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/13/21,3,4,50,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/14/21,3,5,51,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/24/21,4,1,52,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/25/21,4,2,53,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/26/21,4,3,54,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/27/21,4,4,55,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/28/21,4,5,56,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/7/21,5,1,57,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/8/21,5,2,58,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/9/21,5,3,59,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/10/21,5,4,60,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/11/21,5,5,61,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/19/22,1,1,62,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/20/22,1,2,63,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/21/22,1,3,64,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/22/22,1,4,65,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/26/22,2,1,66,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/27/22,2,2,67,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,4/28/22,2,3,68,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/9/22,3,1,69,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/10/22,3,2,70,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/11/22,3,3,71,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/12/22,3,4,72,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/13/22,3,5,73,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,5/31/22,4,1,74,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/2/22,4,2,75,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/3/22,4,3,76,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/8/22,5,1,77,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/9/22,5,2,78,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/10/22,5,3,79,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/13/22,6,1,80,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/14/22,6,2,81,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/15/22,6,3,82,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/16/22,6,4,83,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/17/22,6,5,84,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/21/22,7,1,85,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/27/22,8,1,86,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,6/28/22,8,2,87,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,7/20/22,9,1,88,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,7/21/22,9,2,89,1,1,
Springfield,Springfield 1,SPR1,Notophthalmus,viridescens,NOVI,7/22/22,9,3,90,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/15/19,1,1,1,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/16/19,1,2,2,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/17/19,1,3,3,1,1,
