Site,SubSite,CaptureDate,Species	,IndividualID,MassG,Sex,Age,SVLmm,BdSample,SwabLost,SwabID,BdResult,TrgetCopies/swb,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
FoxCreek,P-850D,8/3/2021,RABO,900043000133057,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/29/2021,RABO,900043000133053,12.8,M,A,52,Y,0,2100600098,neg,0,21ARMI2441,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133035,14.3,M,A,52,Y,0,2100600067,pos,493.3898984,21ARMI2395,,0,0,,
FoxCreek,P-850A,8/6/2021,RABO,900043000133029,7,M,A,40,Y,0,2100600128,pos,7310.563161,21ARMI2416,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900043000133015,18.3,M,A,58,Y,0,2100600136,pos,133.3444073,,,0,0,,
FoxCreek,P-850D,8/5/2021,RABO,900043000133015,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133004,22.8,F,A,55,Y,0,2100600063,neg,0,21ARMI2423,,0,0,,
FoxCreek,P-850A,6/29/2021,RABO,900043000133004,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/3/2021,RABO,900043000133001,16.7,M,A,51,Y,0,2100600203,neg,0,21ARMI2408,,0,0,,
FoxCreek,P-850B/C,6/29/2021,RABO,900043000132999,11.4,M,A,46,Y,0,2100600113,neg,0,21ARMI2451,,0,0,,
FoxCreek,P-850B/C,8/2/2021,RABO,900043000132999,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900043000132996,16.8,M,A,55,Y,0,1800400100,pos,2587.794715,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132996,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/11/2018,RASI,900043000132995,14.7,M,A,52,Y,0,1700100665,pos,339.1721648,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132995,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900043000132994,33.2,,A,66,Y,0,1800400101,neg,0,,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900043000132994,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132994,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526,7/13/2018,RASI,900043000132993,11,M,A,47,Y,1,1700100686,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1526A,7/23/2019,RASI,900043000132993,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/25/2019,RASI,900043000132993,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/19/2020,RASI,900043000132993,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526,9/7/2018,RASI,900043000132992,8.6,F,A,42,Y,0,1800400122,neg,0,,,0,0,,
SummitMeadow,Y-1687,7/13/2018,RASI,900043000132991,17.4,F,A,56,Y,0,1700100684,pos,1154.07584,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900043000132990,15.9,M,A,53,Y,0,1902600238,neg,0,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900043000132990,15.9,M,A,51,Y,0,1800400020,pos,80.47836703,18ARMI0307,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900043000132989,29.5,F,A,68,Y,0,1902600217,neg,0,,,0,0,,
FoxCreek,P-850A,8/22/2019,RABO,900043000132989,32.9,F,A,67,Y,0,1902600349,neg,0,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132989,31,F,A,65,Y,1,1800400040,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/18/2018,RABO,900043000132989,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/20/2018,RABO,900043000132989,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900043000132989,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900043000132988,14.3,M,A,51,Y,0,1902600283,neg,0,,,0,0,,
SummitMeadow,Y-029,9/6/2018,RASI,900043000132987,15.4,M,A,53,Y,0,1800400106,pos,189.9199309,,,0,0,,
SummitMeadow,Y-029,9/7/2018,RASI,900043000132987,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,9/4/2019,RASI,900043000132987,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,8/18/2020,RASI,900043000132987,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,8/21/2020,RASI,900043000132987,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/25/2019,RASI,900043000132987,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/13/2018,RASI,900043000132986,11.6,M,A,48,Y,0,1700100679,pos,12808.96438,,,0,0,,
SummitMeadow,Y-1526A,9/5/2018,RASI,900043000132984,29.1,M,A,65,Y,0,1800400084,neg,0,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900043000132984,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/18/2018,RABO,900043000132983,22.9,F,A,60,Y,0,1800400034,neg,0,18ARMI0310,,0,0,,
FoxCreek,P-850D,7/19/2018,RABO,900043000132982,8.3,M,A,48,Y,0,1800400055,neg,0,18ARMI0315,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900043000132981,24.5,F,A,60,Y,0,1902600229,neg,0,,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900043000132981,10.3,F,A,47,Y,1,1800400065,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850D,7/19/2018,RABO,900043000132980,16.5,F,A,53,Y,0,1800400051,neg,0,,,0,0,,
SummitMeadow,Y-1526,9/7/2018,RASI,900043000132979,20.2,,A,55,Y,0,1800400123,pos,5206.788677,,,0,0,,
SummitMeadow,Y-1526,9/8/2018,RASI,900043000132979,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132978,14.3,M,A,41,Y,1,1800400043,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/19/2018,RABO,900043000132978,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/24/2020,RASI,900043000132978,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900043000132976,26,F,A,61,Y,0,1800400098,pos,2609.042587,,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900043000132976,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132976,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/16/2018,RABO,900043000132975,15.2,M,A,50,Y,1,1700100697,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/18/2018,RABO,900043000132975,14.5,M,A,50,Y,0,1700100607,neg,0,,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900043000132975,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/21/2020,RASI,900043000132974,58,F,A,80,Y,0,2000800355,neg,0,20ARMI1809,Toe tip fell onto work surface.,0,0,,
SummitMeadow,Y-1526,7/27/2019,RASI,900043000132974,55.7,F,A,80,Y,0,1902600265,neg,0,,,0,0,,
SummitMeadow,Y-1526,7/10/2018,RASI,900043000132974,61.1,F,A,79,Y,1,1700100663,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1526A,9/7/2019,RASI,900043000132974,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/23/2020,RASI,900043000132974,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/20/2020,RASI,900043000132974,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/22/2020,RASI,900043000132974,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/5/2018,RASI,900043000132973,21.9,F,A,58,Y,0,1800400081,pos,1929.200169,,,0,0,,
SummitMeadow,Y-1687,9/6/2018,RASI,900043000132973,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/7/2018,RASI,900043000132973,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/7/2018,RASI,900043000132972,7.2,F,A,42,Y,0,1800400121,pos,129.5821234,,Missing left front hand.,1,0,,
SummitMeadow,Y-1526A,7/21/2021,RASI,900043000132970,36,M,A,65,Y,0,2100600115,pos,15533.40292,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900043000132970,25.5,M,A,61,Y,0,1800400093,pos,507.0234843,,,0,0,,
SummitMeadow,Y-1526,7/26/2019,RASI,900043000132970,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/22/2021,RASI,900043000132970,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900043000132968,16.4,M,A,52,Y,0,1902600220,pos,1596.262935,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132968,11.2,M,A,49,Y,1,1800400029,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/20/2018,RABO,900043000132968,9,M,A,47,Y,0,1700100620,pos,641400.4921,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132968,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/20/2018,RABO,900043000132968,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900043000132966,13.2,M,A,51,Y,0,1800400019,pos,461.5168801,18ARMI0306,,0,0,,
SummitMeadow,Y-1687,9/6/2018,RASI,900043000132965,19.7,F,A,56,Y,0,1800400105,neg,0,,,0,0,,
SummitMeadow,Y-1687,7/11/2018,RASI,900043000132965,13.7,F,A,49,Y,0,1700100669,pos,641.4004921,,,0,0,,
SummitMeadow,Y-1687,7/12/2018,RASI,900043000132965,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/14/2018,RASI,900043000132965,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/8/2018,RASI,900043000132965,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,7/17/2018,RABO,900043000132962,7,,A,44,Y,1,1800400015,,,18ARMI0302,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1526A,9/5/2018,RASI,900043000132960,24.1,M,A,60,Y,0,1800400086,neg,0,,,0,0,,
SummitMeadow,Y-1526,7/10/2018,RASI,900043000132960,17.9,M,A,55,Y,0,1700100657,neg,0,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900043000132960,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900043000132960,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/4/2019,RASI,900043000132960,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/23/2020,RASI,900043000132960,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/5/2018,RASI,900043000132959,17,F,A,55,Y,0,1800400074,pos,2706.837768,,,0,0,,
FoxCreek,P-850D,7/17/2019,RABO,900043000132958,17.1,M,A,58,Y,0,1902600214,neg,0,,,0,0,,
FoxCreek,P-850D,7/18/2018,RABO,900043000132958,19.7,M,A,55,Y,0,1800400035,pos,706.0860167,,,0,0,,
FoxCreek,P-850D,7/19/2018,RABO,900043000132956,23.8,F,A,61,Y,0,1800400054,pos,24.60536723,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132955,18.1,M,A,55,Y,1,1800400047,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/22/2018,RABO,900043000132955,16.5,M,A,55,Y,1,1700100644,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/19/2018,RABO,900043000132954,7,M,A,41,Y,1,1800400056,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1687,9/7/2018,RASI,900043000132953,12.5,M,A,49,Y,0,1800400119,pos,26197.31857,,"Right rear foot has 2 split ties that are healed, and one toe sticking straight up.",0,0,,
SummitMeadow,Y-1687,9/8/2018,RASI,900043000132953,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132952,18.1,M,A,53,Y,0,1800400136,pos,2679.31049,,,0,0,,
SummitMeadow,Y-1526A,8/19/2020,RASI,900043000132951,26.5,M,A,61,Y,0,2000800348,pos,8423.789527,20ARMI1802,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132951,16.4,M,A,52,Y,0,1800400139,pos,1994.704755,,,0,0,,
SummitMeadow,Y-1526A,9/4/2019,RASI,900043000132951,24.7,,,,Y,1,1902600373,,,,Missing bd,0,0,,
SummitMeadow,Y-1526A,9/7/2019,RASI,900043000132951,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900043000132950,20.9,M,A,60,Y,1,1800400059,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/16/2019,RABO,900043000132950,21,M,A,57,Y,0,1902600211,neg,0,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900043000132950,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900043000132949,18,M,A,54,Y,0,1902600365,neg,0,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132949,14.6,M,A,50,Y,1,1800400042,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/24/2020,RABO,900043000132949,,,A,,Y,0,2000800152,neg,0,20ARMI1879,Escaped before weight and SVL,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900043000132949,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/25/2020,RABO,900043000132949,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/3/2020,RABO,900043000132949,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,6/24/2020,RABO,900043000132949,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/5/2018,RASI,900043000132948,11.8,M,A,48,Y,0,1800400079,pos,777.2951051,,,0,0,,
SummitMeadow,Y-1687,9/6/2018,RASI,900043000132948,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,9/8/2018,RASI,900043000132948,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/18/2018,RABO,900043000132947,6.5,M,A,40,Y,0,1800400033,pos,3764.4356,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900043000132946,23.9,F,A,59,Y,0,1800400011,neg,0,18ARMI0298,,0,0,,
FoxCreek,P-850A,7/16/2018,RABO,900043000132946,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/20/2018,RABO,900043000132946,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900043000132946,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900043000132945,12.9,M,A,49,Y,1,1800400063,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1687,7/11/2018,RASI,900043000132944,21.8,F,A,58,Y,0,1700100670,pos,18747.682,,,0,0,,
SummitMeadow,Y-1687,9/8/2018,RASI,900043000132944,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900043000132943,16.3,M,A,50,Y,0,1902600206,neg,0,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900043000132943,15.9,M,A,50,Y,0,1800400008,neg,0,18ARMI0296,,0,0,,
FoxCreek,P-850A,7/20/2018,RABO,900043000132943,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900043000132943,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900043000132943,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900043000132943,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900043000132943,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132942,17.4,M,A,56,Y,0,1800400137,pos,18169.12794,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900043000132941,15.9,M,A,52,Y,0,1902600232,pos,4627.7658,,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900043000132941,14.7,M,A,51,Y,1,1800400064,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/20/2018,RABO,900043000132941,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900043000132941,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132940,16.2,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/4/2020,RABO,900043000132939,26.4,,A,63,Y,0,2000800246,neg,0,20ARMI1894,,0,0,,
FoxCreek,P-850D,7/19/2018,RABO,900043000132939,17.3,F,A,55,Y,0,1800400053,neg,0,,,0,0,,
FoxCreek,P-850D,8/19/2019,RABO,900043000132939,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/6/2020,RABO,900043000132939,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900043000132937,13.6,M,A,53,Y,0,1800400129,pos,24074.62847,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900043000132937,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/5/2018,ANBO,900043000132936,41.5,M,A,78,Y,0,1604300022,pos,513.6307792,18ARMI0202,Missing right eye.  Observed in road near outlet stream,1,0,,
SummitMeadow,Y-1687,9/7/2018,RASI,900043000132935,26.4,F,A,63,Y,0,1800400115,pos,69605.37128,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900043000132934,14.2,M,A,54,Y,0,1902600227,pos,361.8553768,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900043000132934,11.1,M,A,52,Y,0,1800400026,pos,121.4591578,,,0,0,,
FoxCreek,P-850A,8/21/2019,RABO,900043000132934,14.8,M,A,50,Y,0,1902600345,pos,19865.65778,19ARMI3104,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900043000132934,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900043000132934,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/21/2018,RABO,900043000132933,25.1,F,A,59,Y,0,1700100629,neg,0,,Weight +\- 0.1g; slightly off because bag rinsed before measuring.,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900043000132932,27.2,F,A,61,Y,0,1902600357,neg,0,,Right rear foot mutilated,1,0,,
FoxCreek,P-850D,7/18/2018,RABO,900043000132932,20.9,F,A,58,Y,0,1800400037,neg,0,18ARMI0311,,0,0,,
FoxCreek,P-850B/C,6/19/2018,RABO,900043000132931,7.8,F,A,44,Y,0,1700100612,neg,0,,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900043000132929,36.3,F,A,68,Y,0,1800400126,pos,519.6155211,,,0,0,,
